GENER00  1.00e+25  1.00e-06                                0.00  
VERTICES
bwq 775522.76 593971.23
bwr 756398.40 573495.43
bws 771685.06 588032.21
bwt 776277.46 593315.18
bwu 760990.80 578778.40
bwv 772439.77 587376.16
bww 777032.18 592659.12
bwx 757153.10 572839.37
bwy 773194.47 586720.09
bwz 777786.89 592003.07
bxa 757907.82 572183.31
bxb 773949.18 586064.04
bxc 778541.59 591347.01
bxd 758662.53 571527.26
bxe 774703.89 585407.97
bxf 759417.23 570871.19
bxg 764009.65 576154.16
bxh 775458.60 584751.92
bxi 760171.94 570215.14
bxj 764764.35 575498.10
bxk 776213.31 584095.86
bxl 760926.66 569559.07
bxm 765519.06 574842.05
bxn 761681.36 568903.01
bxo 766273.78 574185.98
bxp 767028.48 573529.93
bxq 761745.52 578122.33
bxr 769322.28 591411.16
bxs 755545.04 575562.26
bxt 760137.45 580845.22
bxu 770076.98 590755.09
bxv 762500.22 577466.28
bxw 756299.74 574906.20
bxx 770831.69 590099.04
bxy 760892.16 580189.17
bxz 757054.45 574250.14
bya 771586.41 589442.98
byb 761646.86 579533.10
byc 757809.17 573594.08
byd 772341.11 588786.93
bye 776933.53 594069.89
byf 762401.57 578877.05
byg 773095.82 588130.86
byh 777688.23 593413.83
byi 758563.88 572938.03
byj 773850.53 587474.81
byk 763254.94 576810.21
byl 763156.29 578220.98
bym 774605.24 586818.74
byn 759318.58 572281.96
byo 763910.99 577564.93
byp 775359.95 586162.69
byq 760073.29 571625.90
byr 764665.70 576908.87
bys 776114.66 585506.62
byt 760828.00 570969.84
byu 765420.42 576252.82
byv 776869.36 584850.57
byw 761582.71 570313.79
byx 766175.12 575596.76
byy 762337.42 569657.73
byz 766929.83 574940.69
bza 767684.55 574284.64
bzb 769978.33 592165.86
bzc 756201.09 576316.96
bzd 760793.51 581599.94
bze 770733.05 591509.81
bzf 756955.80 575660.91
bzg 761548.21 580943.88
bzh 771487.75 590853.75
bzi 757710.52 575004.84
bzj 762302.93 580287.82
bzk 772242.46 590197.69
bzl 758465.22 574348.79
bzm 763057.64 579631.76
bzn 772997.17 589541.64
bzo 759219.93 573692.73
bzp 763812.34 578975.69
bzq 755382.22 567753.70
bzr 773751.88 588885.58
bzs 759974.64 573036.68
bzt 756136.93 567097.65
bzu 764567.05 578319.64
bzv 775261.30 587573.45
bzw 776016.01 586917.40

GRID
  a0 4                    
  b
 aa
  z
  a
  b0 4                    
  c
 ab
 aa
  b
  c0 4                    
  d
 ac
 ab
  c
  d0 4                    
  e
 ad
 ac
  d
  e0 4                    
  f
 ae
 ad
  e
  f0 4                    
  g
 af
 ae
  f
  g0 4                    
  h
 ag
 af
  g
  h0 4                    
  i
 ah
 ag
  h
  i0 4                    
  j
 ai
 ah
  i
  j0 4                    
  k
 aj
 ai
  j
  k0 4                    
  l
 ak
 aj
  k
  l0 4                    
  m
 al
 ak
  l
  m0 4                    
  n
 am
 al
  m
  n0 4                    
  o
 an
 am
  n
  o0 4                    
  p
 ao
 an
  o
  p0 4                    
  q
 ap
 ao
  p
  q0 4                    
  r
 aq
 ap
  q
  r0 4                    
  s
 ar
 aq
  r
  s0 4                    
  t
 as
 ar
  s
  t0 4                    
  u
 at
 as
  t
  u0 4                    
  v
 au
 at
  u
  v0 4                    
  w
 av
 au
  v
  w0 4                    
  x
 aw
 av
  w
  x0 4                    
  y
 ax
 aw
  x
  y0 4                    
 aa
 az
 ay
  z
  z0 4                    
 ab
 ba
 az
 aa
 aa0 4                    
 ac
 bb
 ba
 ab
 ab0 4                    
 ad
 bc
 bb
 ac
 ac0 4                    
 ae
 bd
 bc
 ad
 ad0 4                    
 af
 be
 bd
 ae
 ae0 4                    
 ag
 bf
 be
 af
 af0 4                    
 ah
 bg
 bf
 ag
 ag0 4                    
 ai
 bh
 bg
 ah
 ah0 4                    
 aj
 bi
 bh
 ai
 ai0 4                    
 ak
 bj
 bi
 aj
 aj0 4                    
 al
 bk
 bj
 ak
 ak0 4                    
 am
 bl
 bk
 al
 ao0 4                    
 aq
 bp
 bo
 ap
 ap0 4                    
 ar
 bq
 bp
 aq
 aq0 4                    
 as
 br
 bq
 ar
 ar0 4                    
 at
 bs
 br
 as
 as0 4                    
 au
 bt
 bs
 at
 at0 4                    
 av
 bu
 bt
 au
 au0 4                    
 aw
 bv
 bu
 av
 av0 4                    
 ax
 bw
 bv
 aw
 aw0 4                    
 az
 by
 bx
 ay
 ax0 4                    
 ba
 bz
 by
 az
 ay0 4                    
 bb
 ca
 bz
 ba
 az0 4                    
 bc
 cb
 ca
 bb
 ba0 4                    
 bd
 cc
 cb
 bc
 bb0 4                    
 be
 cd
 cc
 bd
 bc0 4                    
 bf
 ce
 cd
 be
 bd0 4                    
 bg
 cf
 ce
 bf
 be0 4                    
 bh
 cg
 cf
 bg
 bo0 4                    
 br
 cq
 cp
 bq
 bp0 4                    
 bs
 cr
 cq
 br
 bq0 4                    
 bt
 cs
 cr
 bs
 br0 4                    
 bu
 ct
 cs
 bt
 bs0 4                    
 bv
 cu
 ct
 bu
 bt0 4                    
 bw
 cv
 cu
 bv
 bu0 4                    
 by
 cx
 cw
 bx
 bv0 4                    
 bz
 cy
 cx
 by
 bw0 4                    
 ca
 cz
 cy
 bz
 bx0 4                    
 cb
 da
 cz
 ca
 by0 4                    
 cc
 db
 da
 cb
 bz0 4                    
 cd
 dc
 db
 cc
 ca0 4                    
 ce
 dd
 dc
 cd
 cb0 4                    
 cf
 de
 dd
 ce
 cn0 4                    
 cr
 dq
 dp
 cq
 co0 4                    
 cs
 dr
 dq
 cr
 cp0 4                    
 ct
 ds
 dr
 cs
 cq0 4                    
 cu
 dt
 ds
 ct
 cr0 4                    
 cv
 du
 dt
 cu
 cs0 4                    
 cx
 dw
 dv
 cw
 ct0 4                    
 cy
 dx
 dw
 cx
 cu0 4                    
 cz
 dy
 dx
 cy
 cv0 4                    
 da
 dz
 dy
 cz
 cw0 4                    
 db
 ea
 dz
 da
 cx0 4                    
 dc
 eb
 ea
 db
 cy0 4                    
 dd
 ec
 eb
 dc
 cz0 4                    
 de
 ed
 ec
 dd
 dl0 4                    
 dq
 ep
 eo
 dp
 dm0 4                    
 dr
 eq
 ep
 dq
 dn0 4                    
 ds
 er
 eq
 dr
 do0 4                    
 dt
 es
 er
 ds
 dp0 4                    
 du
 et
 es
 dt
 dq0 4                    
 dw
 ev
 eu
 dv
 dr0 4                    
 dx
 ew
 ev
 dw
 ds0 4                    
 dy
 ex
 ew
 dx
 dt0 4                    
 dz
 ey
 ex
 dy
 du0 4                    
 ea
 ez
 ey
 dz
 dv0 4                    
 eb
 fa
 ez
 ea
 dw0 4                    
 ec
 fb
 fa
 eb
 dx0 4                    
 ed
 fc
 fb
 ec
 ej0 4                    
 ep
 fo
 fn
 eo
 ek0 4                    
 eq
 fp
 fo
 ep
 el0 4                    
 er
 fq
 fp
 eq
 em0 4                    
 es
 fr
 fq
 er
 en0 4                    
 et
 fs
 fr
 es
 eo0 4                    
 ev
 fu
 ft
 eu
 ep0 4                    
 ew
 fv
 fu
 ev
 eq0 4                    
 ex
 fw
 fv
 ew
 er0 4                    
 ey
 fx
 fw
 ex
 es0 4                    
 ez
 fy
 fx
 ey
 et0 4                    
 fa
 fz
 fy
 ez
 eu0 4                    
 fb
 ga
 fz
 fa
 ev0 4                    
 fc
 gb
 ga
 fb
 fh0 4                    
 fo
 gn
 gm
 fn
 fi0 4                    
 fp
 go
 gn
 fo
 fj0 4                    
 fq
 gp
 go
 fp
 fk0 4                    
 fr
 gq
 gp
 fq
 fl0 4                    
 fs
 gr
 gq
 fr
 fm0 4                    
 fu
 gt
 gs
 ft
 fn0 4                    
 fv
 gu
 gt
 fu
 fo0 4                    
 fw
 gv
 gu
 fv
 fp0 4                    
 fx
 gw
 gv
 fw
 fq0 4                    
 fy
 gx
 gw
 fx
 fr0 4                    
 fz
 gy
 gx
 fy
 fs0 4                    
 ga
 gz
 gy
 fz
 ft0 4                    
 gb
 ha
 gz
 ga
 gf0 4                    
 gn
 hm
 hl
 gm
 gg0 4                    
 go
 hn
 hm
 gn
 gh0 4                    
 gp
 ho
 hn
 go
 gi0 4                    
 gq
 hp
 ho
 gp
 gj0 4                    
 gr
 hq
 hp
 gq
 gk0 4                    
 gt
 hs
 hr
 gs
 gl0 4                    
 gu
 ht
 hs
 gt
 gm0 4                    
 gv
 hu
 ht
 gu
 gn0 4                    
 gw
 hv
 hu
 gv
 go0 4                    
 gx
 hw
 hv
 gw
 gp0 4                    
 gy
 hx
 hw
 gx
 gq0 4                    
 gz
 hy
 hx
 gy
 hd0 4                    
 hm
 il
 ik
 hl
 he0 4                    
 hn
 im
 il
 hm
 hf0 4                    
 ho
 in
 im
 hn
 hg0 4                    
 hp
 io
 in
 ho
 hh0 4                    
 hq
 ip
 io
 hp
 hi0 4                    
 hs
 ir
 iq
 hr
 hj0 4                    
 ht
 is
 ir
 hs
 hk0 4                    
 hu
 it
 is
 ht
 hl0 4                    
 hv
 iu
 it
 hu
 hm0 4                    
 hw
 iv
 iu
 hv
 hn0 4                    
 hx
 iw
 iv
 hw
 ho0 4                    
 hy
 ix
 iw
 hx
 ib0 4                    
 il
 jk
 jj
 ik
 ic0 4                    
 im
 jl
 jk
 il
 id0 4                    
 in
 jm
 jl
 im
 ie0 4                    
 io
 jn
 jm
 in
 if0 4                    
 ip
 jo
 jn
 io
 ig0 4                    
 ir
 jq
 jp
 iq
 ih0 4                    
 is
 jr
 jq
 ir
 ii0 4                    
 it
 js
 jr
 is
 ij0 4                    
 iu
 jt
 js
 it
 ik0 4                    
 iv
 ju
 jt
 iu
 il0 4                    
 iw
 jv
 ju
 iv
 im0 4                    
 ix
 jw
 jv
 iw
 iz0 4                    
 jk
 kj
 ki
 jj
 ja0 4                    
 jl
 kk
 kj
 jk
 jb0 4                    
 jm
 kl
 kk
 jl
 jc0 4                    
 jn
 km
 kl
 jm
 jd0 4                    
 jo
 kn
 km
 jn
 je0 4                    
 jq
 kp
 ko
 jp
 jf0 4                    
 jr
 kq
 kp
 jq
 jg0 4                    
 js
 kr
 kq
 jr
 jh0 4                    
 jt
 ks
 kr
 js
 ji0 4                    
 ju
 kt
 ks
 jt
 jj0 4                    
 jv
 ku
 kt
 ju
 jk0 4                    
 jw
 kv
 ku
 jv
 jx0 4                    
 kj
 li
 lh
 ki
 jy0 4                    
 kk
 lj
 li
 kj
 jz0 4                    
 kl
 lk
 lj
 kk
 ka0 4                    
 km
 ll
 lk
 kl
 kb0 4                    
 kn
 lm
 ll
 km
 kc0 4                    
 kp
 lo
 ln
 ko
 kd0 4                    
 kq
 lp
 lo
 kp
 ke0 4                    
 kr
 lq
 lp
 kq
 kf0 4                    
 ks
 lr
 lq
 kr
 kg0 4                    
 kt
 ls
 lr
 ks
 kh0 4                    
 ku
 lt
 ls
 kt
 ki0 4                    
 kv
 lu
 lt
 ku
 kw0 4                    
 lj
 mi
 mh
 li
 kx0 4                    
 lk
 mj
 mi
 lj
 ky0 4                    
 ll
 mk
 mj
 lk
 kz0 4                    
 lm
 ml
 mk
 ll
 la0 4                    
 lo
 mn
 mm
 ln
 lb0 4                    
 lp
 mo
 mn
 lo
 lc0 4                    
 lq
 mp
 mo
 lp
 ld0 4                    
 lr
 mq
 mp
 lq
 le0 4                    
 ls
 mr
 mq
 lr
 lf0 4                    
 lt
 ms
 mr
 ls
 lg0 4                    
 lu
 mt
 ms
 lt
 lu0 4                    
 mi
 nh
 ng
 mh
 lv0 4                    
 mj
 ni
 nh
 mi
 lw0 4                    
 mk
 nj
 ni
 mj
 lx0 4                    
 ml
 nk
 nj
 mk
 ly0 4                    
 mn
 nm
 nl
 mm
 lz0 4                    
 mo
 nn
 nm
 mn
 ma0 4                    
 mp
 no
 nn
 mo
 mb0 4                    
 mq
 np
 no
 mp
 mc0 4                    
 mr
 nq
 np
 mq
 md0 4                    
 ms
 nr
 nq
 mr
 me0 4                    
 mt
 ns
 nr
 ms
 ms0 4                    
 nh
 og
 of
 ng
 mt0 4                    
 ni
 oh
 og
 nh
 mu0 4                    
 nj
 oi
 oh
 ni
 mv0 4                    
 nk
 oj
 oi
 nj
 mw0 4                    
 nm
 ol
 ok
 nl
 mx0 4                    
 nn
 om
 ol
 nm
 my0 4                    
 no
 on
 om
 nn
 mz0 4                    
 np
 oo
 on
 no
 na0 4                    
 nq
 op
 oo
 np
 nb0 4                    
 nr
 oq
 op
 nq
 nc0 4                    
 ns
 or
 oq
 nr
 nq0 4                    
 og
 pf
 pe
 of
 nr0 4                    
 oh
 pg
 pf
 og
 ns0 4                    
 oi
 ph
 pg
 oh
 nt0 4                    
 oj
 pi
 ph
 oi
 nu0 4                    
 ol
 pk
 pj
 ok
 nv0 4                    
 om
 pl
 pk
 ol
 nw0 4                    
 on
 pm
 pl
 om
 nx0 4                    
 oo
 pn
 pm
 on
 ny0 4                    
 op
 po
 pn
 oo
 nz0 4                    
 oq
 pp
 po
 op
 oa0 4                    
 or
 pq
 pp
 oq
 oo0 4                    
 pf
 qe
 qd
 pe
 op0 4                    
 pg
 qf
 qe
 pf
 oq0 4                    
 ph
 qg
 qf
 pg
 or0 4                    
 pi
 qh
 qg
 ph
 os0 4                    
 pk
 qj
 qi
 pj
 ot0 4                    
 pl
 qk
 qj
 pk
 ou0 4                    
 pm
 ql
 qk
 pl
 ov0 4                    
 pn
 qm
 ql
 pm
 ow0 4                    
 po
 qn
 qm
 pn
 ox0 4                    
 pp
 qo
 qn
 po
 oy0 4                    
 pq
 qp
 qo
 pp
 pm0 4                    
 qe
 rd
 rc
 qd
 pn0 4                    
 qf
 re
 rd
 qe
 po0 4                    
 qg
 rf
 re
 qf
 pp0 4                    
 qh
 rg
 rf
 qg
 pq0 4                    
 qj
 ri
 rh
 qi
 pr0 4                    
 qk
 rj
 ri
 qj
 ps0 4                    
 ql
 rk
 rj
 qk
 pt0 4                    
 qm
 rl
 rk
 ql
 pu0 4                    
 qn
 rm
 rl
 qm
 pv0 4                    
 qo
 rn
 rm
 qn
 pw0 4                    
 qp
 ro
 rn
 qo
 qk0 4                    
 rd
 sc
 sb
 rc
 ql0 4                    
 re
 sd
 sc
 rd
 qm0 4                    
 rf
 se
 sd
 re
 qn0 4                    
 rg
 sf
 se
 rf
 qo0 4                    
 ri
 sh
 sg
 rh
 qp0 4                    
 rj
 si
 sh
 ri
 qq0 4                    
 rk
 sj
 si
 rj
 qr0 4                    
 rl
 sk
 sj
 rk
 qs0 4                    
 rm
 sl
 sk
 rl
 qt0 4                    
 rn
 sm
 sl
 rm
 qu0 4                    
 ro
 sn
 sm
 rn
 ri0 4                    
 sc
 tb
 ta
 sb
 rj0 4                    
 sd
 tc
 tb
 sc
 rk0 4                    
 se
 td
 tc
 sd
 rl0 4                    
 sf
 te
 td
 se
 rm0 4                    
 sh
 tg
 tf
 sg
 rn0 4                    
 si
 th
 tg
 sh
 ro0 4                    
 sj
 ti
 th
 si
 rp0 4                    
 sk
 tj
 ti
 sj
 rq0 4                    
 sl
 tk
 tj
 sk
 rr0 4                    
 sm
 tl
 tk
 sl
 rs0 4                    
 sn
 tm
 tl
 sm
 sg0 4                    
 tb
 ua
 tz
 ta
 sh0 4                    
 tc
 ub
 ua
 tb
 si0 4                    
 td
 uc
 ub
 tc
 sj0 4                    
 te
 ud
 uc
 td
 sk0 4                    
 tg
 uf
 ue
 tf
 sl0 4                    
 th
 ug
 uf
 tg
 sm0 4                    
 ti
 uh
 ug
 th
 sn0 4                    
 tj
 ui
 uh
 ti
 so0 4                    
 tk
 uj
 ui
 tj
 sp0 4                    
 tl
 uk
 uj
 tk
 sq0 4                    
 tm
 ul
 uk
 tl
 te0 4                    
 ua
 uz
 uy
 tz
 tf0 4                    
 ub
 va
 uz
 ua
 tg0 4                    
 uc
 vb
 va
 ub
 th0 4                    
 ud
 vc
 vb
 uc
 ti0 4                    
 uf
 ve
 vd
 ue
 tj0 4                    
 ug
 vf
 ve
 uf
 tk0 4                    
 uh
 vg
 vf
 ug
 tl0 4                    
 ui
 vh
 vg
 uh
 tm0 4                    
 uj
 vi
 vh
 ui
 tn0 4                    
 uk
 vj
 vi
 uj
 to0 4                    
 ul
 vk
 vj
 uk
 uc0 4                    
 uz
 vy
 vx
 uy
 ud0 4                    
 va
 vz
 vy
 uz
 ue0 4                    
 vb
 wa
 vz
 va
 uf0 4                    
 vc
 wb
 wa
 vb
 ug0 4                    
 ve
 wd
 wc
 vd
 uh0 4                    
 vf
 we
 wd
 ve
 ui0 4                    
 vg
 wf
 we
 vf
 uj0 4                    
 vh
 wg
 wf
 vg
 uk0 4                    
 vi
 wh
 wg
 vh
 ul0 4                    
 vj
 wi
 wh
 vi
 um0 4                    
 vk
 wj
 wi
 vj
 va0 4                    
 vy
 wx
 ww
 vx
 vb0 4                    
 vz
 wy
 wx
 vy
 vc0 4                    
 wa
 wz
 wy
 vz
 vd0 4                    
 wb
 xa
 wz
 wa
 ve0 4                    
 wd
 xc
 xb
 wc
 vf0 4                    
 we
 xd
 xc
 wd
 vg0 4                    
 wf
 xe
 xd
 we
 vh0 4                    
 wg
 xf
 xe
 wf
 vi0 4                    
 wh
 xg
 xf
 wg
 vj0 4                    
 wi
 xh
 xg
 wh
 vk0 4                    
 wj
 xi
 xh
 wi
 vy0 4                    
 wx
 xw
 xv
 ww
 vz0 4                    
 wy
 xx
 xw
 wx
 wa0 4                    
 wz
 xy
 xx
 wy
 wb0 4                    
 xa
 xz
 xy
 wz
 wc0 4                    
 xc
 yb
 ya
 xb
 wd0 4                    
 xd
 yc
 yb
 xc
 we0 4                    
 xe
 yd
 yc
 xd
 wf0 4                    
 xf
 ye
 yd
 xe
 wg0 4                    
 xg
 yf
 ye
 xf
 wh0 4                    
 xh
 yg
 yf
 xg
 wi0 4                    
 xi
 yh
 yg
 xh
 ww0 4                    
 xw
 yv
 yu
 xv
 wx0 4                    
 xx
 yw
 yv
 xw
 wy0 4                    
 xy
 yx
 yw
 xx
 wz0 4                    
 xz
 yy
 yx
 xy
 xa0 4                    
 yb
 za
 yz
 ya
 xb0 4                    
 yc
 zb
 za
 yb
 xc0 4                    
 yd
 zc
 zb
 yc
 xd0 4                    
 ye
 zd
 zc
 yd
 xe0 4                    
 yf
 ze
 zd
 ye
 xf0 4                    
 yg
 zf
 ze
 yf
 xg0 4                    
 yh
 zg
 zf
 yg
 xu0 4                    
 yv
 zu
 zt
 yu
 xv0 4                    
 yw
 zv
 zu
 yv
 xw0 4                    
 yx
 zw
 zv
 yw
 xx0 4                    
 yy
 zx
 zw
 yx
 xy0 4                    
 za
 zz
 zy
 yz
 xz0 4                    
 zb
aaa
 zz
 za
 ya0 4                    
 zc
aab
aaa
 zb
 yb0 4                    
 zd
aac
aab
 zc
 yc0 4                    
 ze
aad
aac
 zd
 yd0 4                    
 zf
aae
aad
 ze
 ye0 4                    
 zg
aaf
aae
 zf
 ys0 4                    
 zu
aat
aas
 zt
 yt0 4                    
 zv
aau
aat
 zu
 yu0 4                    
 zw
aav
aau
 zv
 yv0 4                    
 zx
aaw
aav
 zw
 yw0 4                    
 zz
aay
aax
 zy
 yx0 4                    
aaa
aaz
aay
 zz
 yy0 4                    
aab
aba
aaz
aaa
 yz0 4                    
aac
abb
aba
aab
 za0 4                    
aad
abc
abb
aac
 zb0 4                    
aae
abd
abc
aad
 zc0 4                    
aaf
abe
abd
aae
 zq0 4                    
aat
abs
abr
aas
 zr0 4                    
aau
abt
abs
aat
 zs0 4                    
aav
abu
abt
aau
 zt0 4                    
aaw
abv
abu
aav
 zu0 4                    
aay
abx
abw
aax
 zv0 4                    
aaz
aby
abx
aay
 zw0 4                    
aba
abz
aby
aaz
 zx0 4                    
abb
aca
abz
aba
 zy0 4                    
abc
acb
aca
abb
 zz0 4                    
abd
acc
acb
abc
aaa0 4                    
abe
acd
acc
abd
aao0 4                    
abs
acr
acq
abr
aap0 4                    
abt
acs
acr
abs
aaq0 4                    
abu
act
acs
abt
aar0 4                    
abv
acu
act
abu
aas0 4                    
abx
acw
acv
abw
aat0 4                    
aby
acx
acw
abx
aau0 4                    
abz
acy
acx
aby
aav0 4                    
aca
acz
acy
abz
aaw0 4                    
acb
ada
acz
aca
aax0 4                    
acc
adb
ada
acb
aay0 4                    
acd
adc
adb
acc
abl0 4                    
acq
adp
ado
acp
abm0 4                    
acr
adq
adp
acq
abn0 4                    
acs
adr
adq
acr
abo0 4                    
act
ads
adr
acs
abp0 4                    
acu
adt
ads
act
abq0 4                    
acw
adv
adu
acv
abr0 4                    
acx
adw
adv
acw
abs0 4                    
acy
adx
adw
acx
abt0 4                    
acz
ady
adx
acy
abu0 4                    
ada
adz
ady
acz
abv0 4                    
adb
aea
adz
ada
abw0 4                    
adc
aeb
aea
adb
acj0 4                    
adp
aeo
aen
ado
ack0 4                    
adq
aep
aeo
adp
acl0 4                    
adr
aeq
aep
adq
acm0 4                    
ads
aer
aeq
adr
acn0 4                    
adt
aes
aer
ads
aco0 4                    
adv
aeu
aet
adu
acp0 4                    
adw
aev
aeu
adv
acq0 4                    
adx
aew
aev
adw
acr0 4                    
ady
aex
aew
adx
acs0 4                    
adz
aey
aex
ady
act0 4                    
aea
aez
aey
adz
acu0 4                    
aeb
afa
aez
aea
adg0 4                    
aen
afm
afl
aem
adh0 4                    
aeo
afn
afm
aen
adi0 4                    
aep
afo
afn
aeo
adj0 4                    
aeq
afp
afo
aep
adk0 4                    
aer
afq
afp
aeq
adl0 4                    
aes
afr
afq
aer
adm0 4                    
aeu
aft
afs
aet
adn0 4                    
aev
afu
aft
aeu
ado0 4                    
aew
afv
afu
aev
adp0 4                    
aex
afw
afv
aew
adq0 4                    
aey
afx
afw
aex
adr0 4                    
aez
afy
afx
aey
ads0 4                    
afa
afz
afy
aez
aee0 4                    
afm
agl
agk
afl
aef0 4                    
afn
agm
agl
afm
aeg0 4                    
afo
agn
agm
afn
aeh0 4                    
afp
ago
agn
afo
aei0 4                    
afq
agp
ago
afp
aej0 4                    
afr
agq
agp
afq
aek0 4                    
aft
ags
agr
afs
ael0 4                    
afu
agt
ags
aft
aem0 4                    
afv
agu
agt
afu
aen0 4                    
afw
agv
agu
afv
aeo0 4                    
afx
agw
agv
afw
aep0 4                    
afy
agx
agw
afx
aeq0 4                    
afz
agy
agx
afy
aer0 4                    
aga
agz
agy
afz
afb0 4                    
agk
ahj
ahi
agj
afc0 4                    
agl
ahk
ahj
agk
afd0 4                    
agm
ahl
ahk
agl
afe0 4                    
agn
ahm
ahl
agm
aff0 4                    
ago
ahn
ahm
agn
afg0 4                    
agp
aho
ahn
ago
afh0 4                    
agq
ahp
aho
agp
afi0 4                    
ags
ahr
ahq
agr
afj0 4                    
agt
ahs
ahr
ags
afk0 4                    
agu
aht
ahs
agt
afl0 4                    
agv
ahu
aht
agu
afm0 4                    
agw
ahv
ahu
agv
afn0 4                    
agx
ahw
ahv
agw
afo0 4                    
agy
ahx
ahw
agx
afp0 4                    
agz
ahy
ahx
agy
afz0 4                    
ahj
aii
aih
ahi
aga0 4                    
ahk
aij
aii
ahj
agb0 4                    
ahl
aik
aij
ahk
agc0 4                    
ahm
ail
aik
ahl
agd0 4                    
ahn
aim
ail
ahm
age0 4                    
aho
ain
aim
ahn
agf0 4                    
ahp
aio
ain
aho
agg0 4                    
ahr
aiq
aip
ahq
agh0 4                    
ahs
air
aiq
ahr
agi0 4                    
aht
ais
air
ahs
agj0 4                    
ahu
ait
ais
aht
agk0 4                    
ahv
aiu
ait
ahu
agl0 4                    
ahw
aiv
aiu
ahv
agm0 4                    
ahx
aiw
aiv
ahw
agn0 4                    
ahy
aix
aiw
ahx
ago0 4                    
ahz
aiy
aix
ahy
agw0 4                    
aih
ajg
ajf
aig
agx0 4                    
aii
ajh
ajg
aih
agy0 4                    
aij
aji
ajh
aii
agz0 4                    
aik
ajj
aji
aij
aha0 4                    
ail
ajk
ajj
aik
ahb0 4                    
aim
ajl
ajk
ail
ahc0 4                    
ain
ajm
ajl
aim
ahd0 4                    
aio
ajn
ajm
ain
ahe0 4                    
aiq
ajp
ajo
aip
ahf0 4                    
air
ajq
ajp
aiq
ahg0 4                    
ais
ajr
ajq
air
ahh0 4                    
ait
ajs
ajr
ais
ahi0 4                    
aiu
ajt
ajs
ait
ahj0 4                    
aiv
aju
ajt
aiu
ahk0 4                    
aiw
ajv
aju
aiv
ahl0 4                    
aix
ajw
ajv
aiw
ahm0 4                    
aiy
ajx
ajw
aix
ahn0 4                    
aiz
ajy
ajx
aiy
aho0 4                    
aja
ajz
ajy
aiz
ahp0 4                    
ajb
aka
ajz
aja
ahs0 4                    
aje
akd
akc
ajd
aht0 4                    
ajf
ake
akd
aje
ahu0 4                    
ajg
akf
ake
ajf
ahv0 4                    
ajh
akg
akf
ajg
ahw0 4                    
aji
akh
akg
ajh
ahx0 4                    
ajj
aki
akh
aji
ahy0 4                    
ajk
akj
aki
ajj
ahz0 4                    
ajl
akk
akj
ajk
aia0 4                    
ajm
akl
akk
ajl
aib0 4                    
ajn
akm
akl
ajm
aic0 3                    
aha
bmd
agz
aid0 3                    
bmd
ahz
ahy
aie0 3                    
bmd
ahy
agz
aif0 3                    
 cj
baf
 bk
aig0 3                    
baf
 ci
 bj
aih0 3                    
baf
 bj
 bk
aii0 3                    
adn
ayf
bml
aij0 3                    
ayf
aco
bml
aik0 3                    
aco
avx
bml
ail0 3                    
avx
acp
bml
aim0 3                    
acp
ado
bml
ain0 3                    
adn
bml
ado
aio0 3                    
 ji
azr
 jj
aip0 3                    
azr
 ij
 ik
aiq0 3                    
azr
 ik
 jj
air0 3                    
 bl
azu
bmm
ais0 3                    
azu
 ck
bmm
ait0 3                    
 ck
aqw
bmm
aiu0 3                    
aqw
 cj
bmm
aiv0 3                    
 cj
 bk
bmm
aiw0 3                    
 bl
bmm
 bk
aix0 3                    
 iy
bap
 ix
aiy0 3                    
bap
 jx
 jw
aiz0 3                    
bap
 jw
 ix
aja0 3                    
add
biy
adc
ajb0 3                    
biy
aec
aeb
ajc0 3                    
biy
aeb
adc
ajd0 4                    
ade
bjb
bmn
bgj
aje0 4                    
bjb
aed
bgm
bmn
ajf0 4                    
bgm
aec
biy
bmn
ajg0 4                    
biy
add
bgj
bmn
ajh0 4                    
 iz
bas
bmo
bcq
aji0 4                    
bas
 jy
bcu
bmo
ajj0 4                    
bcu
 jx
bap
bmo
ajk0 4                    
bap
 iy
bcq
bmo
ajl0 4                    
adf
bje
bmp
amf
ajm0 4                    
bje
aee
amh
bmp
ajn0 4                    
amh
aed
bjb
bmp
ajo0 4                    
bjb
ade
amf
bmp
ajp0 4                    
 ja
bav
bmq
akr
ajq0 4                    
bav
 jz
akt
bmq
ajr0 4                    
akt
 jy
bas
bmq
ajs0 4                    
bas
 iz
akr
bmq
ajt0 4                    
adg
bjh
bmr
azs
aju0 4                    
bjh
aef
azt
bmr
ajv0 4                    
azt
aee
bje
bmr
ajw0 4                    
bje
adf
azs
bmr
ajx0 4                    
 jb
bax
bms
anc
ajy0 4                    
bax
 ka
ane
bms
ajz0 4                    
ane
 jz
bav
bms
aka0 4                    
bav
 ja
anc
bms
akb0 4                    
adh
bjj
bmt
apo
akc0 4                    
bjj
aeg
apt
bmt
akd0 4                    
apt
aef
bjh
bmt
ake0 4                    
bjh
adg
apo
bmt
akf0 4                    
 jc
bay
bmu
baw
akg0 4                    
bay
 kb
baz
bmu
akh0 4                    
baz
 ka
bax
bmu
aki0 4                    
bax
 jb
baw
bmu
akj0 4                    
adi
bjl
bmv
bcx
akk0 4                    
bjl
aeh
bdc
bmv
akl0 4                    
bdc
aeg
bjj
bmv
akm0 4                    
bjj
adh
bcx
bmv
akn0 4                    
 jd
bba
bmw
asd
ako0 4                    
bba
 kc
asi
bmw
akp0 4                    
